MATCHWEEK,HTEAM,ATEAM,HGK,HDEF1,HDEF2,HDEF3,HDEF4,HDEF5,HMID1,HMID2,HMID3,HMID4,HMID5,HMID6,HFOR1,HFOR2,HFOR3,HFOR4,HFOR5,AGK,ADEF1,ADEF2,ADEF3,ADEF4,ADEF5,AMID1,AMID2,AMID3,AMID4,AMID5,AMID6,AFOR1,AFOR2,AFOR3,AFOR4,AFOR5,HFULLGOAL,AFULLGOAL,FULLRESULT
14,CEARA,FORTALEZA,CEA_richard,CEA_marlon,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_williamoliveira,CEA_fernandosobral,CEA_kelvyn,CEA_vina,CEA_lima,CEA_none,CEA_mendoza,CEA_none,CEA_none,CEA_none,CEA_none,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_matheusjussa,FOR_ederson,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_robson,FOR_david,FOR_none,FOR_none,FOR_none,3,1,H
14,BAHIA,SPORT,BAH_danilofernandes,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_jonas,BAH_daniel,BAH_none,BAH_none,BAH_none,BAH_rodriguinho,BAH_rossi,BAH_gilberto,BAH_none,BAH_none,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_chico,SPT_none,SPT_josewelison,SPT_ronaldohenrique,SPT_thiagolopes,SPT_none,SPT_none,SPT_none,SPT_everaldo,SPT_paulinhomoccelin,SPT_andre,SPT_none,SPT_none,0,1,A
14,CHAPECOENSE,SANTOS,CHA_joaopaulo,CHA_matheusribeiro,CHA_kadu,CHA_derlan,CHA_busanello,CHA_none,CHA_leogomes,CHA_andersonleite,CHA_felipebaxola,CHA_none,CHA_none,CHA_none,CHA_fabinho,CHA_anselmoramon,CHA_fernandinho,CHA_none,CHA_none,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_kaiky,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_carlossanchez,SAN_jeanmota,SAN_none,SAN_none,SAN_none,SAN_marcosguilherme,SAN_marcosleonardo,SAN_lucasbraga,SAN_none,SAN_none,0,1,A
14,SAOPAULO,PALMEIRAS,SAO_tiagovolpi,SAO_igorvinicius,SAO_miranda,SAO_leo,SAO_reinaldo,SAO_none,SAO_rodrigonestor,SAO_liziero,SAO_igorgomes,SAO_gabrielsara,SAO_none,SAO_none,SAO_rigoni,SAO_marquinhos,SAO_none,SAO_none,SAO_none,PAL_weverton,PAL_marcosrocha,PAL_felipemelo,PAL_gustavogomez,PAL_renan,PAL_none,PAL_danilo,PAL_raphaelveiga,PAL_gustavoscarpa,PAL_zerafael,PAL_none,PAL_none,PAL_wesley,PAL_deyverson,PAL_none,PAL_none,PAL_none,0,0,D
15,SPORT,BRAGANTINO,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_chico,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_gustavooliveira,SPT_none,SPT_none,SPT_none,SPT_mikael,SPT_everaldo,SPT_paulinhomoccelin,SPT_none,SPT_none,BGT_cleiton,BGT_weverton,BGT_fabriciobruno,BGT_natan,BGT_weverson,BGT_none,BGT_raul,BGT_ericramires,BGT_pedrinho,BGT_none,BGT_none,BGT_none,BGT_helinho,BGT_alerrandro,BGT_cuello,BGT_none,BGT_none,0,0,D
15,GREMIO,CHAPECOENSE,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_pedrogeromel,GRE_brunocortez,GRE_none,GRE_thiagosantos,GRE_darlan,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_douglascosta,GRE_alisson,GRE_borja,GRE_none,GRE_none,CHA_joaopaulo,CHA_matheusribeiro,CHA_kadu,CHA_derlan,CHA_busanello,CHA_none,CHA_andersonleite,CHA_leogomes,CHA_mike,CHA_denner,CHA_none,CHA_none,CHA_geuvânio,CHA_anselmoramon,CHA_none,CHA_none,CHA_none,2,1,H
15,ATHLETICO-PR,SAOPAULO,CAP_bento,CAP_marcinho,CAP_pedrohenrique,CAP_thiagoheleno,CAP_marcioazevedo,CAP_none,CAP_richard,CAP_erick,CAP_terans,CAP_none,CAP_none,CAP_none,CAP_nikao,CAP_renatokayzer,CAP_carloseduardo,CAP_none,CAP_none,SAO_tiagovolpi,SAO_igorvinicius,SAO_miranda,SAO_leo,SAO_none,SAO_none,SAO_welington,SAO_rodrigonestor,SAO_liziero,SAO_igorgomes,SAO_gabrielsara,SAO_none,SAO_joaorojas,SAO_pablo,SAO_none,SAO_none,SAO_none,1,2,A
15,CEARA,ATLETICO-GO,CEA_richard,CEA_buiu,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_vina,CEA_lima,CEA_mendoza,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_janderson,ACG_zeroberto,ACG_ronald,ACG_none,ACG_none,0,0,D
15,PALMEIRAS,FORTALEZA,PAL_weverton,PAL_mayke,PAL_luan,PAL_gustavogomez,PAL_renan,PAL_none,PAL_patrickdepaula,PAL_zerafael,PAL_raphaelveiga,PAL_gustavoscarpa,PAL_wesley,PAL_none,PAL_willian,PAL_none,PAL_none,PAL_none,PAL_none,FOR_marceloboeck,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_matheusjussa,FOR_felipe,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_romarinho,FOR_robson,FOR_none,FOR_none,FOR_none,2,3,A
15,CUIABA,BAHIA,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_uilliancorreia,CUI_pepe,CUI_camilo,CUI_rafaelgava,CUI_none,CUI_none,CUI_jonathancafu,CUI_jenison,CUI_none,CUI_none,CUI_none,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_edson,BAH_daniel,BAH_lucasmugni,BAH_none,BAH_none,BAH_none,BAH_rossi,BAH_oscarruiz,BAH_rodriguinho,BAH_none,BAH_none,1,1,D
15,SANTOS,CORINTHIANS,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_kaiky,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_carlossanchez,SAN_jeanmota,SAN_none,SAN_none,SAN_none,SAN_lucasbraga,SAN_marcosleonardo,SAN_marcosguilherme,SAN_none,SAN_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_roni,COR_giuliano,COR_adson,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,0,0,D
15,AMERICA-MG,FLUMINENSE,AME_matheuscavichioli,AME_eduardobauermann,AME_ricardosilva,AME_ramon,AME_none,AME_none,AME_patric,AME_ale,AME_ademir,AME_joaopaulo,AME_none,AME_none,AME_felipeazevedo,AME_chrigor,AME_fabricio,AME_none,AME_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_manoel,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_martinelli,FLU_yagofelipe,FLU_nene,FLU_none,FLU_none,FLU_none,FLU_kayky,FLU_fred,FLU_lucca,FLU_none,FLU_none,1,0,H
15,JUVENTUDE,ATLETICO-MG,JUV_marcelocarne,JUV_paulohenrique,JUV_rafaelforster,JUV_didi,JUV_williammatheus,JUV_none,JUV_matheusjesus,JUV_dawhan,JUV_chico,JUV_none,JUV_none,JUV_none,JUV_marcosvinicios,JUV_paulinhoboia,JUV_capixaba,JUV_none,JUV_none,CAM_everson,CAM_guga,CAM_nathansilva,CAM_igorrabello,CAM_dodô,CAM_none,CAM_allan,CAM_tchetche,CAM_nachofernandez,CAM_none,CAM_none,CAM_none,CAM_borrero,CAM_hulk,CAM_hyoran,CAM_none,CAM_none,1,2,A
15,FLAMENGO,INTERNACIONAL,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_diego,FLA_arrascaeta,FLA_none,FLA_none,FLA_none,FLA_evertonribeiro,FLA_gabriel,FLA_brunohenrique,FLA_none,FLA_none,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_paulovictor,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_patrick,INT_none,INT_none,INT_taison,INT_yurialberto,INT_none,INT_none,INT_none,0,4,A
16,ATLETICO-MG,PALMEIRAS,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_jair,CAM_tchetche,CAM_nachofernandez,CAM_none,CAM_none,CAM_none,CAM_savarino,CAM_hulk,CAM_vargas,CAM_none,CAM_none,PAL_weverton,PAL_gabrielmenino,PAL_felipemelo,PAL_gustavogomez,PAL_piquerez,PAL_none,PAL_patrickdepaula,PAL_danilo,PAL_gustavoscarpa,PAL_none,PAL_none,PAL_none,PAL_gabrielveron,PAL_willian,PAL_wesley,PAL_none,PAL_none,2,0,H
16,SAOPAULO,GREMIO,SAO_tiagovolpi,SAO_diego,SAO_miranda,SAO_brunoalves,SAO_none,SAO_none,SAO_igorvinicius,SAO_luan,SAO_talles,SAO_igorgomes,SAO_reinaldo,SAO_none,SAO_galeano,SAO_vitorbueno,SAO_none,SAO_none,SAO_none,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_pedrogeromel,GRE_brunocortez,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_douglascosta,GRE_alisson,GRE_borja,GRE_none,GRE_none,2,1,H
16,INTERNACIONAL,FLUMINENSE,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_patrick,INT_none,INT_none,INT_taison,INT_yurialberto,INT_none,INT_none,INT_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_andre,FLU_martinelli,FLU_yagofelipe,FLU_ganso,FLU_none,FLU_none,FLU_abelhernandez,FLU_luizhenrique,FLU_none,FLU_none,FLU_none,4,2,H
16,CUIABA,ATHLETICO-PR,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_pepe,CUI_rafaelgava,CUI_clayson,CUI_none,CUI_none,CUI_danilogomes,CUI_jenison,CUI_none,CUI_none,CUI_none,CAP_santos,CAP_erick,CAP_zeivaldo,CAP_luanpatrick,CAP_nicolas,CAP_none,CAP_leocittadini,CAP_christian,CAP_fernandocanesin,CAP_none,CAP_none,CAP_none,CAP_jaderson,CAP_renatokayzer,CAP_carloseduardo,CAP_none,CAP_none,1,0,H
16,BAHIA,ATLETICO-GO,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_patrickdelucca,BAH_daniel,BAH_lucasmugni,BAH_maycondouglas,BAH_none,BAH_none,BAH_rodriguinho,BAH_gilberto,BAH_none,BAH_none,BAH_none,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_arnaldo,ACG_joaopaulo,ACG_janderson,ACG_none,ACG_zeroberto,ACG_none,ACG_none,ACG_none,ACG_none,1,2,A
16,FORTALEZA,SANTOS,FOR_marceloboeck,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_ederson,FOR_matheusjussa,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_wellingtonpaulista,FOR_robson,FOR_none,FOR_none,FOR_none,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_kaiky,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_carlossanchez,SAN_jeanmota,SAN_none,SAN_none,SAN_none,SAN_lucasbraga,SAN_marcosguilherme,SAN_gabrielpirani,SAN_none,SAN_none,1,1,D
16,BRAGANTINO,JUVENTUDE,BGT_juliocesar,BGT_weverton,BGT_realpe,BGT_haydar,BGT_weverson,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_pedrinho,BGT_none,BGT_none,BGT_none,BGT_leandrinho,BGT_alerrandro,BGT_helinho,BGT_none,BGT_none,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_matheusjesus,JUV_dawhan,JUV_wescley,JUV_none,JUV_none,JUV_none,JUV_capixaba,JUV_paulinhoboia,JUV_ricardobueno,JUV_none,JUV_none,1,2,A
16,FLAMENGO,SPORT,FLA_diegoalves,FLA_isla,FLA_brunoviana,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_gomes,FLA_arrascaeta,FLA_none,FLA_none,FLA_none,FLA_evertonribeiro,FLA_brunohenrique,FLA_pedro,FLA_none,FLA_none,SPT_mailson,SPT_hayner,SPT_marcaosilva,SPT_sabino,SPT_chico,SPT_none,SPT_ronaldohenrique,SPT_josewelison,SPT_gustavooliveira,SPT_thiagoneves,SPT_none,SPT_none,SPT_mikael,SPT_paulinhomoccelin,SPT_none,SPT_none,SPT_none,2,0,H
16,CHAPECOENSE,AMERICA-MG,CHA_keiller,CHA_matheusribeiro,CHA_jordan,CHA_kadu,CHA_busanello,CHA_none,CHA_alansantos,CHA_andersonleite,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_geuvânio,CHA_anselmoramon,CHA_fernandinho,CHA_none,CHA_none,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_alanruschel,AME_none,AME_ale,AME_ramon,AME_ademir,AME_none,AME_none,AME_none,AME_felipeazevedo,AME_chrigor,AME_fabricio,AME_none,AME_none,1,1,D
16,CORINTHIANS,CEARA,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_roni,COR_giuliano,COR_adson,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,CEA_richard,CEA_buiu,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_jorginho,CEA_lima,CEA_mendoza,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,3,1,H
17,CEARA,FLAMENGO,CEA_richard,CEA_fabinho,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_williamoliveira,CEA_rick,CEA_lima,CEA_vina,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,FLA_diegoalves,FLA_matheuzinho,FLA_brunoviana,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_gomes,FLA_diego,FLA_evertonribeiro,FLA_vitinho,FLA_michael,FLA_none,FLA_gabriel,FLA_none,FLA_none,FLA_none,FLA_none,1,1,D
17,ATLETICO-GO,CHAPECOENSE,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_janderson,ACG_zeroberto,ACG_arthurhenrique,ACG_none,ACG_none,CHA_keiller,CHA_matheusribeiro,CHA_jordan,CHA_joilson,CHA_busanello,CHA_none,CHA_alansantos,CHA_andersonleite,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_anselmoramon,CHA_brunosilva,CHA_none,CHA_none,1,1,D
17,AMERICA-MG,BRAGANTINO,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_joaopaulo,AME_none,AME_ramon,AME_juninhovaloura,AME_ademir,AME_none,AME_none,AME_none,AME_fabricio,AME_rodolfo,AME_felipeazevedo,AME_none,AME_none,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_natan,BGT_edimar,BGT_none,BGT_jadsomsilva,BGT_lucasevangelista,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,0,2,A
17,FLUMINENSE,ATLETICO-MG,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_andre,FLU_martinelli,FLU_yagofelipe,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_fred,FLU_lucca,FLU_none,FLU_none,CAM_everson,CAM_guga,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_allan,CAM_zaracho,CAM_nachofernandez,CAM_none,CAM_none,CAM_none,CAM_savarino,CAM_hulk,CAM_vargas,CAM_none,CAM_none,1,1,D
17,SPORT,SAOPAULO,SPT_mailson,SPT_hayner,SPT_pedrohenrique,SPT_sabino,SPT_sander,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_hernanes,SPT_none,SPT_none,SPT_none,SPT_evertonfelipe,SPT_andre,SPT_paulinhomoccelin,SPT_none,SPT_none,SAO_tiagovolpi,SAO_danielalves,SAO_brunoalves,SAO_miranda,SAO_leo,SAO_none,SAO_liziero,SAO_rodrigonestor,SAO_vitorbueno,SAO_none,SAO_none,SAO_none,SAO_joaorojas,SAO_pablo,SAO_rigoni,SAO_none,SAO_none,0,1,A
17,ATHLETICO-PR,CORINTHIANS,CAP_santos,CAP_khellven,CAP_pedrohenrique,CAP_thiagoheleno,CAP_abnervinicius,CAP_none,CAP_erick,CAP_christian,CAP_terans,CAP_none,CAP_none,CAP_none,CAP_nikao,CAP_bissoli,CAP_carloseduardo,CAP_none,CAP_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_roni,COR_giuliano,COR_adson,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,0,1,A
17,PALMEIRAS,CUIABA,PAL_weverton,PAL_marcosrocha,PAL_luan,PAL_gustavogomez,PAL_renan,PAL_none,PAL_danilo,PAL_zerafael,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_dudu,PAL_rony,PAL_wesley,PAL_none,PAL_none,CUI_walter,CUI_lucasramon,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_rafaelgava,CUI_pepe,CUI_none,CUI_none,CUI_none,CUI_cabrera,CUI_jenison,CUI_clayson,CUI_none,CUI_none,0,2,A
17,JUVENTUDE,FORTALEZA,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_didi,JUV_williammatheus,JUV_none,JUV_matheusjesus,JUV_guilhermecastilho,JUV_wagner,JUV_none,JUV_none,JUV_none,JUV_paulinhoboia,JUV_ricardobueno,JUV_capixaba,JUV_none,JUV_none,FOR_marceloboeck,FOR_tinga,FOR_marcelobenevenuto,FOR_brunomelo,FOR_none,FOR_none,FOR_lucascrispim,FOR_felipe,FOR_ederson,FOR_romarinho,FOR_matheusjussa,FOR_none,FOR_robson,FOR_david,FOR_none,FOR_none,FOR_none,1,1,D
17,GREMIO,BAHIA,GRE_gabrielchapeco,GRE_rafinha,GRE_ruan,GRE_rodrigues,GRE_brunocortez,GRE_none,GRE_lucassilva,GRE_villasanti,GRE_douglascosta,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_borja,GRE_leopereira,GRE_none,GRE_none,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_raniele,BAH_patrickdelucca,BAH_daniel,BAH_rossi,BAH_lucasmugni,BAH_none,BAH_rodriguinho,BAH_none,BAH_none,BAH_none,BAH_none,2,0,H
17,SANTOS,INTERNACIONAL,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_wagnerleonardo,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_jeanmota,SAN_gabrielpirani,SAN_none,SAN_none,SAN_none,SAN_carlossanchez,SAN_marcosleonardo,SAN_lucasbraga,SAN_none,SAN_none,INT_daniel,INT_mercado,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_patrick,INT_none,INT_none,INT_taison,INT_yurialberto,INT_none,INT_none,INT_none,2,2,D
18,SPORT,CHAPECOENSE,SPT_mailson,SPT_hayner,SPT_pedrohenrique,SPT_sabino,SPT_sander,SPT_none,SPT_josewelison,SPT_hernanes,SPT_gustavooliveira,SPT_thiagoneves,SPT_none,SPT_none,SPT_cristiano,SPT_mikael,SPT_none,SPT_none,SPT_none,CHA_keiller,CHA_matheusribeiro,CHA_joilson,CHA_jordan,CHA_busanello,CHA_none,CHA_alansantos,CHA_leogomes,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_anselmoramon,CHA_brunosilva,CHA_none,CHA_none,0,0,D
18,FLUMINENSE,BAHIA,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_martinelli,FLU_yagofelipe,FLU_none,FLU_none,FLU_none,FLU_arias,FLU_fred,FLU_lucca,FLU_none,FLU_none,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_patrickdelucca,BAH_daniel,BAH_rossi,BAH_rodriguinho,BAH_lucasmugni,BAH_none,BAH_gilberto,BAH_none,BAH_none,BAH_none,BAH_none,2,0,H
18,BRAGANTINO,ATLETICO-MG,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_leoortiz,BGT_edimar,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_alerrandro,BGT_cuello,BGT_none,BGT_none,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_tchetche,CAM_nachofernandez,CAM_zaracho,CAM_none,CAM_none,CAM_none,CAM_savarino,CAM_hulk,CAM_vargas,CAM_none,CAM_none,1,1,D
18,ATLETICO-GO,INTERNACIONAL,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_arthurhenrique,ACG_zeroberto,ACG_andreluis,ACG_none,ACG_none,INT_daniel,INT_heitor,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_johnny,INT_edenilson,INT_patrick,INT_none,INT_none,INT_taison,INT_yurialberto,INT_none,INT_none,INT_none,0,0,D
18,JUVENTUDE,SAOPAULO,JUV_marcelocarne,JUV_vitormendes,JUV_quintero,JUV_rafaelforster,JUV_none,JUV_none,JUV_michel,JUV_guilhermecastilho,JUV_matheusjesus,JUV_williammatheus,JUV_wagner,JUV_marcosvinicios,JUV_ricardobueno,JUV_none,JUV_none,JUV_none,JUV_none,SAO_tiagovolpi,SAO_brunoalves,SAO_miranda,SAO_leo,SAO_none,SAO_none,SAO_igorvinicius,SAO_luan,SAO_rodrigonestor,SAO_benitez,SAO_reinaldo,SAO_none,SAO_luciano,SAO_rigoni,SAO_none,SAO_none,SAO_none,1,1,D
18,AMERICA-MG,CEARA,AME_matheuscavichioli,AME_andersonjesus,AME_lucaskal,AME_ricardosilva,AME_none,AME_none,AME_patric,AME_juninho,AME_ademir,AME_marlon,AME_none,AME_none,AME_fabricio,AME_felipeazevedo,AME_ribamar,AME_none,AME_none,CEA_richard,CEA_fabinho,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_williamoliveira,CEA_rick,CEA_lima,CEA_vina,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,2,0,H
18,GREMIO,CORINTHIANS,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_villasanti,GRE_campaz,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_borja,GRE_ferreira,GRE_none,GRE_none,COR_cassio,COR_duqueiroz,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_roni,COR_giuliano,COR_luan,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,0,1,A
18,PALMEIRAS,ATHLETICO-PR,PAL_weverton,PAL_marcosrocha,PAL_luan,PAL_gustavogomez,PAL_piquerez,PAL_none,PAL_danilo,PAL_zerafael,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_gabrielveron,PAL_willian,PAL_dudu,PAL_none,PAL_none,CAP_santos,CAP_marcinho,CAP_pedrohenrique,CAP_zeivaldo,CAP_abnervinicius,CAP_none,CAP_richard,CAP_christian,CAP_leocittadini,CAP_none,CAP_none,CAP_none,CAP_terans,CAP_jader,CAP_bissoli,CAP_none,CAP_none,2,1,H
18,FORTALEZA,CUIABA,FOR_marceloboeck,FOR_tinga,FOR_jackson,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_robson,FOR_david,FOR_none,FOR_none,FOR_none,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_camilo,CUI_pepe,CUI_none,CUI_none,CUI_none,CUI_cabrera,CUI_jenison,CUI_clayson,CUI_none,CUI_none,0,0,D
18,SANTOS,FLAMENGO,SAN_joaopaulo,SAN_madson,SAN_robson,SAN_wagnerleonardo,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_jeanmota,SAN_carlossanchez,SAN_none,SAN_none,SAN_none,SAN_gabrielpirani,SAN_marcosleonardo,SAN_lucasbraga,SAN_none,SAN_none,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_brunoviana,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_diego,FLA_arrascaeta,FLA_evertonribeiro,FLA_none,FLA_none,FLA_michael,FLA_gabriel,FLA_none,FLA_none,FLA_none,0,4,A
19,FLAMENGO,ATLETICO-GO,FLA_diegoalves,FLA_isla,FLA_davidluiz,FLA_rodrigocaio,FLA_ramon,FLA_none,FLA_willianarao,FLA_andreaspereira,FLA_evertonribeiro,FLA_none,FLA_none,FLA_none,FLA_michael,FLA_brunohenrique,FLA_gabriel,FLA_none,FLA_none,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_marlonfreitas,ACG_joaopaulo,ACG_none,ACG_none,ACG_janderson,ACG_andreluis,ACG_none,ACG_none,ACG_none,2,0,H
19,CEARA,PALMEIRAS,CEA_richard,CEA_igor,CEA_luizotavio,CEA_gabriellacerda,CEA_kelvyn,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_vina,CEA_lima,CEA_erick,CEA_none,CEA_gabrielsantos,CEA_none,CEA_none,CEA_none,CEA_none,PAL_weverton,PAL_marcosrocha,PAL_gustavogomez,PAL_luan,PAL_piquerez,PAL_none,PAL_zerafael,PAL_felipemelo,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_rony,PAL_luizadriano,PAL_dudu,PAL_none,PAL_none,1,2,A
